!time         log(Av)       log(n)        log(Tg)       log(Td)       
!(yr)         log(mag)      log(cm-3)     log(K)        log(K)        
8.65964e+00   1.00000e+00   4.77815e+00   1.00989e+00   1.00210e+00   
9.30572e+00   1.00000e+00   4.77815e+00   1.01072e+00   1.00210e+00   
1.00000e+01   1.00000e+00   4.77815e+00   1.01162e+00   1.00210e+00   
1.07461e+01   1.00000e+00   4.77815e+00   1.01259e+00   1.00210e+00   
1.15478e+01   1.00000e+00   4.77815e+00   1.01363e+00   1.00210e+00   
1.24094e+01   1.00000e+00   4.77815e+00   1.01476e+00   1.00210e+00   
1.33352e+01   1.00000e+00   4.77815e+00   1.01597e+00   1.00210e+00   
1.43301e+01   1.00000e+00   4.77815e+00   1.01727e+00   1.00210e+00   
1.53993e+01   1.00000e+00   4.77815e+00   1.01867e+00   1.00211e+00   
1.65482e+01   1.00000e+00   4.77815e+00   1.02018e+00   1.00211e+00   
1.77828e+01   1.00000e+00   4.77815e+00   1.02179e+00   1.00211e+00   
1.91095e+01   1.00000e+00   4.77815e+00   1.02353e+00   1.00211e+00   
2.05353e+01   1.00000e+00   4.77815e+00   1.02539e+00   1.00211e+00   
2.20673e+01   1.00000e+00   4.77815e+00   1.02738e+00   1.00212e+00   
2.37137e+01   1.00000e+00   4.77815e+00   1.02952e+00   1.00212e+00   
2.54830e+01   1.00000e+00   4.77815e+00   1.03181e+00   1.00212e+00   
2.73842e+01   1.00000e+00   4.77815e+00   1.03425e+00   1.00213e+00   
2.94273e+01   1.00000e+00   4.77815e+00   1.03687e+00   1.00213e+00   
3.16228e+01   1.00000e+00   4.77815e+00   1.03967e+00   1.00213e+00   
3.39821e+01   1.00000e+00   4.77815e+00   1.04266e+00   1.00214e+00   
3.65174e+01   1.00000e+00   4.77815e+00   1.04585e+00   1.00214e+00   
3.92419e+01   1.00000e+00   4.77815e+00   1.04925e+00   1.00215e+00   
4.21697e+01   1.00000e+00   4.77815e+00   1.05287e+00   1.00215e+00   
4.53158e+01   1.00000e+00   4.77815e+00   1.05673e+00   1.00216e+00   
4.86968e+01   1.00000e+00   4.77815e+00   1.06083e+00   1.00216e+00   
5.23299e+01   1.00000e+00   4.77815e+00   1.06519e+00   1.00217e+00   
5.62341e+01   1.00000e+00   4.77815e+00   1.06981e+00   1.00217e+00   
6.04296e+01   1.00000e+00   4.77815e+00   1.07471e+00   1.00218e+00   
6.49382e+01   1.00000e+00   4.77815e+00   1.07989e+00   1.00219e+00   
6.97831e+01   1.00000e+00   4.77815e+00   1.08536e+00   1.00220e+00   
7.49894e+01   1.00000e+00   4.77815e+00   1.09113e+00   1.00221e+00   
8.05842e+01   1.00000e+00   4.77815e+00   1.09720e+00   1.00222e+00   
8.65964e+01   1.00000e+00   4.77815e+00   1.10358e+00   1.00223e+00   
9.30572e+01   1.00000e+00   4.77815e+00   1.11025e+00   1.00224e+00   
1.00000e+02   1.00000e+00   4.77815e+00   1.11723e+00   1.00225e+00   
1.07461e+02   1.00000e+00   4.77815e+00   1.12450e+00   1.00227e+00   
1.15478e+02   1.00000e+00   4.77815e+00   1.13207e+00   1.00228e+00   
1.24094e+02   1.00000e+00   4.77815e+00   1.13991e+00   1.00229e+00   
1.33352e+02   1.00000e+00   4.77815e+00   1.14801e+00   1.00231e+00   
1.43301e+02   1.00000e+00   4.77815e+00   1.15637e+00   1.00233e+00   
1.53993e+02   1.00000e+00   4.77815e+00   1.16496e+00   1.00235e+00   
1.65482e+02   1.00000e+00   4.77815e+00   1.17378e+00   1.00236e+00   
1.77828e+02   1.00000e+00   4.77815e+00   1.18281e+00   1.00239e+00   
1.91095e+02   1.00000e+00   4.77815e+00   1.19204e+00   1.00241e+00   
2.05353e+02   1.00000e+00   4.77815e+00   1.20146e+00   1.00243e+00   
2.20673e+02   1.00000e+00   4.77815e+00   1.21107e+00   1.00245e+00   
2.37137e+02   1.00000e+00   4.77815e+00   1.22089e+00   1.00248e+00   
2.54830e+02   1.00000e+00   4.77815e+00   1.23093e+00   1.00251e+00   
2.73842e+02   1.00000e+00   4.77815e+00   1.24121e+00   1.00253e+00   
2.94273e+02   1.00000e+00   4.77815e+00   1.25177e+00   1.00256e+00   
3.16228e+02   1.00000e+00   4.77815e+00   1.26263e+00   1.00260e+00   
3.39821e+02   1.00000e+00   4.77815e+00   1.27386e+00   1.00263e+00   
3.65174e+02   1.00000e+00   4.77815e+00   1.28549e+00   1.00267e+00   
3.92419e+02   1.00000e+00   4.77815e+00   1.29757e+00   1.00271e+00   
4.21697e+02   1.00000e+00   4.77815e+00   1.31014e+00   1.00276e+00   
4.53158e+02   1.00000e+00   4.77815e+00   1.32326e+00   1.00281e+00   
4.86968e+02   1.00000e+00   4.77815e+00   1.33695e+00   1.00286e+00   
5.23299e+02   1.00000e+00   4.77815e+00   1.35125e+00   1.00292e+00   
5.62341e+02   1.00000e+00   4.77815e+00   1.36617e+00   1.00298e+00   
6.04296e+02   1.00000e+00   4.77815e+00   1.38172e+00   1.00305e+00   
6.49382e+02   1.00000e+00   4.77815e+00   1.39791e+00   1.00313e+00   
6.97831e+02   1.00000e+00   4.77815e+00   1.41469e+00   1.00322e+00   
7.49894e+02   1.00000e+00   4.77815e+00   1.43206e+00   1.00331e+00   
8.05842e+02   1.00000e+00   4.77815e+00   1.44995e+00   1.00341e+00   
8.65964e+02   1.00000e+00   4.77815e+00   1.46831e+00   1.00352e+00   
9.30572e+02   1.00000e+00   4.77815e+00   1.48707e+00   1.00365e+00   
1.00000e+03   1.00000e+00   4.77815e+00   1.50615e+00   1.00378e+00   
1.07461e+03   1.00000e+00   4.77815e+00   1.52548e+00   1.00392e+00   
1.15478e+03   1.00000e+00   4.77815e+00   1.54498e+00   1.00407e+00   
1.24094e+03   1.00000e+00   4.77815e+00   1.56459e+00   1.00424e+00   
1.33352e+03   1.00000e+00   4.77815e+00   1.58422e+00   1.00442e+00   
1.43301e+03   1.00000e+00   4.77815e+00   1.60379e+00   1.00460e+00   
1.53993e+03   1.00000e+00   4.77815e+00   1.62322e+00   1.00480e+00   
1.65482e+03   1.00000e+00   4.77815e+00   1.64242e+00   1.00501e+00   
1.77828e+03   1.00000e+00   4.77815e+00   1.66132e+00   1.00523e+00   
1.91095e+03   1.00000e+00   4.77815e+00   1.67980e+00   1.00546e+00   
2.05353e+03   1.00000e+00   4.77815e+00   1.69760e+00   1.00569e+00   
2.20673e+03   1.00000e+00   4.77815e+00   1.71429e+00   1.00592e+00   
2.37137e+03   1.00000e+00   4.77815e+00   1.72923e+00   1.00614e+00   
2.54830e+03   1.00000e+00   4.77815e+00   1.74193e+00   1.00633e+00   
2.73842e+03   1.00000e+00   4.77815e+00   1.75242e+00   1.00650e+00   
2.94273e+03   1.00000e+00   4.77815e+00   1.76122e+00   1.00664e+00   
3.16228e+03   1.00000e+00   4.77815e+00   1.76886e+00   1.00677e+00   
3.39821e+03   1.00000e+00   4.77815e+00   1.77560e+00   1.00689e+00   
3.65174e+03   1.00000e+00   4.77815e+00   1.78158e+00   1.00699e+00   
3.92419e+03   1.00000e+00   4.77815e+00   1.78684e+00   1.00709e+00   
4.21697e+03   1.00000e+00   4.77815e+00   1.79142e+00   1.00717e+00   
4.53158e+03   1.00000e+00   4.77815e+00   1.79538e+00   1.00724e+00   
4.86968e+03   1.00000e+00   4.77815e+00   1.79877e+00   1.00731e+00   
5.23299e+03   1.00000e+00   4.77815e+00   1.80164e+00   1.00736e+00   
5.62341e+03   1.00000e+00   4.77815e+00   1.80408e+00   1.00741e+00   
6.04296e+03   1.00000e+00   4.77815e+00   1.80614e+00   1.00745e+00   
6.49382e+03   1.00000e+00   4.77815e+00   1.80789e+00   1.00748e+00   
6.97831e+03   1.00000e+00   4.77815e+00   1.80939e+00   1.00751e+00   
7.49894e+03   1.00000e+00   4.77815e+00   1.81068e+00   1.00754e+00   
8.05842e+03   1.00000e+00   4.77815e+00   1.81182e+00   1.00756e+00   
8.65964e+03   1.00000e+00   4.77815e+00   1.81284e+00   1.00758e+00   
9.30572e+03   1.00000e+00   4.77815e+00   1.81378e+00   1.00760e+00   
1.00000e+04   1.00000e+00   4.77815e+00   1.81466e+00   1.00762e+00   
1.07461e+04   1.00000e+00   4.77815e+00   1.81551e+00   1.00763e+00   
1.15478e+04   1.00000e+00   4.77815e+00   1.81635e+00   1.00765e+00   
1.24094e+04   1.00000e+00   4.77815e+00   1.81720e+00   1.00767e+00   
1.33352e+04   1.00000e+00   4.77815e+00   1.81806e+00   1.00769e+00   
1.43301e+04   1.00000e+00   4.77815e+00   1.81893e+00   1.00770e+00   
1.53993e+04   1.00000e+00   4.77815e+00   1.81985e+00   1.00772e+00   
1.65482e+04   1.00000e+00   4.77815e+00   1.82083e+00   1.00774e+00   
1.77828e+04   1.00000e+00   4.77815e+00   1.82185e+00   1.00776e+00   
1.91095e+04   1.00000e+00   4.77815e+00   1.82296e+00   1.00779e+00   
2.05353e+04   1.00000e+00   4.77815e+00   1.82416e+00   1.00781e+00   
2.20673e+04   1.00000e+00   4.77815e+00   1.82547e+00   1.00784e+00   
2.37137e+04   1.00000e+00   4.77815e+00   1.82690e+00   1.00787e+00   
2.54830e+04   1.00000e+00   4.77815e+00   1.82849e+00   1.00790e+00   
2.73842e+04   1.00000e+00   4.77815e+00   1.83022e+00   1.00793e+00   
2.94273e+04   1.00000e+00   4.77815e+00   1.83212e+00   1.00797e+00   
3.16228e+04   1.00000e+00   4.77815e+00   1.83419e+00   1.00802e+00   
3.39821e+04   1.00000e+00   4.77815e+00   1.83649e+00   1.00806e+00   
3.65174e+04   1.00000e+00   4.77815e+00   1.83900e+00   1.00812e+00   
3.92419e+04   1.00000e+00   4.77815e+00   1.84175e+00   1.00818e+00   
4.21697e+04   1.00000e+00   4.77815e+00   1.84473e+00   1.00824e+00   
4.53158e+04   1.00000e+00   4.77815e+00   1.84799e+00   1.00831e+00   
4.86968e+04   1.00000e+00   4.77815e+00   1.85153e+00   1.00839e+00   
5.23299e+04   1.00000e+00   4.77815e+00   1.85538e+00   1.00847e+00   
5.62341e+04   1.00000e+00   4.77815e+00   1.85954e+00   1.00857e+00   
6.04296e+04   1.00000e+00   4.77815e+00   1.86404e+00   1.00867e+00   
6.49382e+04   1.00000e+00   4.77815e+00   1.86889e+00   1.00878e+00   
6.97831e+04   1.00000e+00   4.77815e+00   1.87411e+00   1.00891e+00   
7.49894e+04   1.00000e+00   4.77815e+00   1.87969e+00   1.00904e+00   
8.05842e+04   1.00000e+00   4.77815e+00   1.88564e+00   1.00918e+00   
8.65964e+04   1.00000e+00   4.77815e+00   1.89191e+00   1.00934e+00   
9.30572e+04   1.00000e+00   4.77815e+00   1.89847e+00   1.00951e+00   
1.00000e+05   1.00000e+00   4.77815e+00   1.90524e+00   1.00968e+00   
1.07461e+05   1.00000e+00   4.77815e+00   1.91213e+00   1.00987e+00   
1.15478e+05   1.00000e+00   4.77815e+00   1.91895e+00   1.01005e+00   
1.24094e+05   1.00000e+00   4.77815e+00   1.92551e+00   1.01021e+00   
1.33352e+05   1.00000e+00   4.77815e+00   1.93158e+00   1.01036e+00   
1.43301e+05   1.00000e+00   4.77815e+00   1.93692e+00   1.01050e+00   
1.53993e+05   1.00000e+00   4.77815e+00   1.94131e+00   1.01061e+00   
1.65482e+05   1.00000e+00   4.77815e+00   1.94457e+00   1.01070e+00   
1.77828e+05   1.00000e+00   4.77815e+00   1.94657e+00   1.01075e+00   
1.91095e+05   1.00000e+00   4.77815e+00   1.94713e+00   1.01077e+00   
2.05353e+05   1.00000e+00   4.77815e+00   1.94514e+00   1.01071e+00   
2.20673e+05   1.00000e+00   4.77815e+00   1.93359e+00   1.01041e+00   
2.37137e+05   1.00000e+00   4.77815e+00   1.93692e+00   1.01050e+00   
2.54830e+05   1.00000e+00   4.77815e+00   1.93879e+00   1.01055e+00   
2.73842e+05   1.00000e+00   4.77815e+00   1.93955e+00   1.01057e+00   
2.94273e+05   1.00000e+00   4.77815e+00   1.93977e+00   1.01057e+00   
3.16228e+05   1.00000e+00   4.77815e+00   1.93976e+00   1.01057e+00   
3.39821e+05   1.00000e+00   4.77815e+00   1.93968e+00   1.01057e+00   
3.65174e+05   1.00000e+00   4.77815e+00   1.93958e+00   1.01057e+00   
3.92419e+05   1.00000e+00   4.77815e+00   1.93948e+00   1.01057e+00   
4.21697e+05   1.00000e+00   4.77815e+00   1.93941e+00   1.01056e+00   
4.53158e+05   1.00000e+00   4.77815e+00   1.93935e+00   1.01056e+00   
4.86968e+05   1.00000e+00   4.77815e+00   1.93932e+00   1.01056e+00   
5.23299e+05   1.00000e+00   4.77815e+00   1.93932e+00   1.01056e+00   
5.62341e+05   1.00000e+00   4.77815e+00   1.93936e+00   1.01056e+00   
6.04296e+05   1.00000e+00   4.77815e+00   1.93943e+00   1.01056e+00   
6.49382e+05   1.00000e+00   4.77815e+00   1.93955e+00   1.01057e+00   
6.97831e+05   1.00000e+00   4.77815e+00   1.93972e+00   1.01057e+00   
7.49894e+05   1.00000e+00   4.77815e+00   1.94001e+00   1.01058e+00   
8.05842e+05   1.00000e+00   4.77815e+00   1.94062e+00   1.01059e+00   
8.65964e+05   1.00000e+00   4.77815e+00   1.96790e+00   1.01134e+00   
9.30572e+05   1.00000e+00   4.77815e+00   1.96101e+00   1.01114e+00   
1.00000e+06   1.00000e+00   4.77815e+00   1.95274e+00   1.01092e+00   
1.07461e+06   1.00000e+00   4.77815e+00   1.93940e+00   1.01056e+00   
1.15478e+06   1.00000e+00   4.77815e+00   1.93953e+00   1.01057e+00   
1.24094e+06   1.00000e+00   4.77815e+00   1.93937e+00   1.01056e+00   
1.33352e+06   1.00000e+00   4.77815e+00   1.93942e+00   1.01056e+00   
1.43301e+06   1.00000e+00   4.77815e+00   1.93969e+00   1.01057e+00   
1.53993e+06   1.00000e+00   4.77815e+00   1.94045e+00   1.01059e+00   
1.65482e+06   1.00000e+00   4.77815e+00   1.96333e+00   1.01121e+00   
1.77828e+06   1.00000e+00   4.77815e+00   1.93659e+00   1.01049e+00   
1.91095e+06   1.00000e+00   4.77815e+00   1.93951e+00   1.01057e+00   
2.05353e+06   1.00000e+00   4.77815e+00   1.93941e+00   1.01056e+00   
2.20673e+06   1.00000e+00   4.77815e+00   1.93986e+00   1.01057e+00   
2.37137e+06   1.00000e+00   4.77815e+00   1.96574e+00   1.01128e+00   
2.54830e+06   1.00000e+00   4.77815e+00   1.93915e+00   1.01056e+00   
2.73842e+06   1.00000e+00   4.77815e+00   1.93938e+00   1.01056e+00   
2.94273e+06   1.00000e+00   4.77815e+00   1.93986e+00   1.01057e+00   
3.16228e+06   1.00000e+00   4.77815e+00   1.95963e+00   1.01110e+00   
3.39821e+06   1.00000e+00   4.77815e+00   1.93948e+00   1.01057e+00   
3.65174e+06   1.00000e+00   4.77815e+00   1.93973e+00   1.01057e+00   
3.92419e+06   1.00000e+00   4.77815e+00   1.95673e+00   1.01103e+00   
4.21697e+06   1.00000e+00   4.77815e+00   1.93938e+00   1.01056e+00   
4.53158e+06   1.00000e+00   4.77815e+00   1.94837e+00   1.01080e+00   
4.86968e+06   1.00000e+00   4.77815e+00   1.93948e+00   1.01057e+00   
5.23299e+06   1.00000e+00   4.77815e+00   1.94063e+00   1.01059e+00   
5.62341e+06   1.00000e+00   4.77815e+00   1.93944e+00   1.01056e+00   
6.04296e+06   1.00000e+00   4.77815e+00   1.96667e+00   1.01130e+00   
6.49382e+06   1.00000e+00   4.77815e+00   1.93944e+00   1.01056e+00   
6.97831e+06   1.00000e+00   4.77815e+00   1.93948e+00   1.01057e+00   
7.49894e+06   1.00000e+00   4.77815e+00   1.96805e+00   1.01134e+00   
8.05842e+06   1.00000e+00   4.77815e+00   1.93969e+00   1.01057e+00   
8.65964e+06   1.00000e+00   4.77815e+00   1.93939e+00   1.01056e+00   
9.30572e+06   1.00000e+00   4.77815e+00   1.93944e+00   1.01056e+00   
1.00000e+07   1.00000e+00   4.77815e+00   1.93954e+00   1.01057e+00   
1.07461e+07   1.00000e+00   4.77815e+00   1.93951e+00   1.01057e+00   
1.15478e+07   1.00000e+00   4.77815e+00   1.93939e+00   1.01056e+00   
1.24094e+07   1.00000e+00   4.77815e+00   1.93949e+00   1.01057e+00   
1.33352e+07   1.00000e+00   4.77815e+00   1.94075e+00   1.01060e+00   
1.43301e+07   1.00000e+00   4.77815e+00   1.93929e+00   1.01056e+00   
1.53993e+07   1.00000e+00   4.77815e+00   1.93962e+00   1.01057e+00   
1.65482e+07   1.00000e+00   4.77815e+00   1.93949e+00   1.01057e+00   
1.77828e+07   1.00000e+00   4.77815e+00   1.95536e+00   1.01099e+00   
1.91095e+07   1.00000e+00   4.77815e+00   1.93973e+00   1.01057e+00   
2.05353e+07   1.00000e+00   4.77815e+00   1.93957e+00   1.01057e+00   
2.20673e+07   1.00000e+00   4.77815e+00   1.93980e+00   1.01057e+00   
2.37137e+07   1.00000e+00   4.77815e+00   1.96610e+00   1.01129e+00   
2.54830e+07   1.00000e+00   4.77815e+00   1.93947e+00   1.01056e+00   
2.73842e+07   1.00000e+00   4.77815e+00   1.96713e+00   1.01131e+00   
