!time         log(Av)       log(n)        log(Tg)       log(Td)       
!(yr)         log(mag)      log(cm-3)     log(K)        log(K)        
5.62341e+00   1.00000e+00   4.30103e+00   1.00095e+00   9.95515e-01   
5.82942e+00   1.00000e+00   4.30103e+00   1.00100e+00   9.95515e-01   
6.04296e+00   1.00000e+00   4.30103e+00   1.00105e+00   9.95515e-01   
6.26434e+00   1.00000e+00   4.30103e+00   1.00110e+00   9.95515e-01   
6.49382e+00   1.00000e+00   4.30103e+00   1.00115e+00   9.95515e-01   
6.73170e+00   1.00000e+00   4.30103e+00   1.00121e+00   9.95515e-01   
6.97831e+00   1.00000e+00   4.30103e+00   1.00126e+00   9.95515e-01   
7.23394e+00   1.00000e+00   4.30103e+00   1.00133e+00   9.95515e-01   
7.49894e+00   1.00000e+00   4.30103e+00   1.00139e+00   9.95515e-01   
7.77365e+00   1.00000e+00   4.30103e+00   1.00146e+00   9.95515e-01   
8.05842e+00   1.00000e+00   4.30103e+00   1.00153e+00   9.95515e-01   
8.35363e+00   1.00000e+00   4.30103e+00   1.00160e+00   9.95515e-01   
8.65964e+00   1.00000e+00   4.30103e+00   1.00168e+00   9.95515e-01   
8.97687e+00   1.00000e+00   4.30103e+00   1.00176e+00   9.95515e-01   
9.30572e+00   1.00000e+00   4.30103e+00   1.00184e+00   9.95515e-01   
9.64662e+00   1.00000e+00   4.30103e+00   1.00193e+00   9.95515e-01   
1.00000e+01   1.00000e+00   4.30103e+00   1.00202e+00   9.95515e-01   
1.03663e+01   1.00000e+00   4.30103e+00   1.00211e+00   9.95515e-01   
1.07461e+01   1.00000e+00   4.30103e+00   1.00221e+00   9.95516e-01   
1.11397e+01   1.00000e+00   4.30103e+00   1.00232e+00   9.95516e-01   
1.15478e+01   1.00000e+00   4.30103e+00   1.00243e+00   9.95516e-01   
1.19709e+01   1.00000e+00   4.30103e+00   1.00254e+00   9.95516e-01   
1.24094e+01   1.00000e+00   4.30103e+00   1.00266e+00   9.95516e-01   
1.28640e+01   1.00000e+00   4.30103e+00   1.00278e+00   9.95516e-01   
1.33352e+01   1.00000e+00   4.30103e+00   1.00291e+00   9.95516e-01   
1.38237e+01   1.00000e+00   4.30103e+00   1.00304e+00   9.95516e-01   
1.43301e+01   1.00000e+00   4.30103e+00   1.00318e+00   9.95516e-01   
1.48551e+01   1.00000e+00   4.30103e+00   1.00333e+00   9.95516e-01   
1.53993e+01   1.00000e+00   4.30103e+00   1.00348e+00   9.95516e-01   
1.59634e+01   1.00000e+00   4.30103e+00   1.00364e+00   9.95516e-01   
1.65482e+01   1.00000e+00   4.30103e+00   1.00380e+00   9.95516e-01   
1.71544e+01   1.00000e+00   4.30103e+00   1.00397e+00   9.95516e-01   
1.77828e+01   1.00000e+00   4.30103e+00   1.00415e+00   9.95516e-01   
1.84342e+01   1.00000e+00   4.30103e+00   1.00434e+00   9.95516e-01   
1.91095e+01   1.00000e+00   4.30103e+00   1.00453e+00   9.95517e-01   
1.98096e+01   1.00000e+00   4.30103e+00   1.00473e+00   9.95517e-01   
2.05353e+01   1.00000e+00   4.30103e+00   1.00494e+00   9.95517e-01   
2.12875e+01   1.00000e+00   4.30103e+00   1.00515e+00   9.95517e-01   
2.20673e+01   1.00000e+00   4.30103e+00   1.00538e+00   9.95517e-01   
2.28757e+01   1.00000e+00   4.30103e+00   1.00561e+00   9.95517e-01   
2.37137e+01   1.00000e+00   4.30103e+00   1.00586e+00   9.95517e-01   
2.45824e+01   1.00000e+00   4.30103e+00   1.00611e+00   9.95517e-01   
2.54830e+01   1.00000e+00   4.30103e+00   1.00638e+00   9.95517e-01   
2.64165e+01   1.00000e+00   4.30103e+00   1.00665e+00   9.95517e-01   
2.73842e+01   1.00000e+00   4.30103e+00   1.00693e+00   9.95518e-01   
2.83874e+01   1.00000e+00   4.30103e+00   1.00723e+00   9.95518e-01   
2.94273e+01   1.00000e+00   4.30103e+00   1.00754e+00   9.95518e-01   
3.05053e+01   1.00000e+00   4.30103e+00   1.00785e+00   9.95518e-01   
3.16228e+01   1.00000e+00   4.30103e+00   1.00818e+00   9.95518e-01   
3.27812e+01   1.00000e+00   4.30103e+00   1.00853e+00   9.95518e-01   
3.39821e+01   1.00000e+00   4.30103e+00   1.00888e+00   9.95518e-01   
3.52269e+01   1.00000e+00   4.30103e+00   1.00925e+00   9.95519e-01   
3.65174e+01   1.00000e+00   4.30103e+00   1.00963e+00   9.95519e-01   
3.78552e+01   1.00000e+00   4.30103e+00   1.01003e+00   9.95519e-01   
3.92419e+01   1.00000e+00   4.30103e+00   1.01044e+00   9.95519e-01   
4.06794e+01   1.00000e+00   4.30103e+00   1.01087e+00   9.95519e-01   
4.21697e+01   1.00000e+00   4.30103e+00   1.01131e+00   9.95520e-01   
4.37144e+01   1.00000e+00   4.30103e+00   1.01177e+00   9.95520e-01   
4.53158e+01   1.00000e+00   4.30103e+00   1.01225e+00   9.95520e-01   
4.69759e+01   1.00000e+00   4.30103e+00   1.01274e+00   9.95520e-01   
4.86968e+01   1.00000e+00   4.30103e+00   1.01325e+00   9.95520e-01   
5.04807e+01   1.00000e+00   4.30103e+00   1.01378e+00   9.95521e-01   
5.23299e+01   1.00000e+00   4.30103e+00   1.01432e+00   9.95521e-01   
5.42469e+01   1.00000e+00   4.30103e+00   1.01489e+00   9.95521e-01   
5.62341e+01   1.00000e+00   4.30103e+00   1.01548e+00   9.95521e-01   
5.82942e+01   1.00000e+00   4.30103e+00   1.01608e+00   9.95522e-01   
6.04296e+01   1.00000e+00   4.30103e+00   1.01671e+00   9.95522e-01   
6.26434e+01   1.00000e+00   4.30103e+00   1.01736e+00   9.95522e-01   
6.49382e+01   1.00000e+00   4.30103e+00   1.01803e+00   9.95523e-01   
6.73170e+01   1.00000e+00   4.30103e+00   1.01872e+00   9.95523e-01   
6.97831e+01   1.00000e+00   4.30103e+00   1.01944e+00   9.95523e-01   
7.23394e+01   1.00000e+00   4.30103e+00   1.02018e+00   9.95524e-01   
7.49894e+01   1.00000e+00   4.30103e+00   1.02095e+00   9.95524e-01   
7.77365e+01   1.00000e+00   4.30103e+00   1.02174e+00   9.95524e-01   
8.05842e+01   1.00000e+00   4.30103e+00   1.02256e+00   9.95525e-01   
8.35363e+01   1.00000e+00   4.30103e+00   1.02340e+00   9.95525e-01   
8.65964e+01   1.00000e+00   4.30103e+00   1.02427e+00   9.95526e-01   
8.97687e+01   1.00000e+00   4.30103e+00   1.02517e+00   9.95526e-01   
9.30572e+01   1.00000e+00   4.30103e+00   1.02610e+00   9.95526e-01   
9.64662e+01   1.00000e+00   4.30103e+00   1.02706e+00   9.95527e-01   
1.00000e+02   1.00000e+00   4.30103e+00   1.02805e+00   9.95527e-01   
1.03663e+02   1.00000e+00   4.30103e+00   1.02907e+00   9.95528e-01   
1.07461e+02   1.00000e+00   4.30103e+00   1.03012e+00   9.95528e-01   
1.11397e+02   1.00000e+00   4.30103e+00   1.03120e+00   9.95529e-01   
1.15478e+02   1.00000e+00   4.30103e+00   1.03231e+00   9.95529e-01   
1.19709e+02   1.00000e+00   4.30103e+00   1.03346e+00   9.95530e-01   
1.24094e+02   1.00000e+00   4.30103e+00   1.03465e+00   9.95531e-01   
1.28640e+02   1.00000e+00   4.30103e+00   1.03587e+00   9.95531e-01   
1.33352e+02   1.00000e+00   4.30103e+00   1.03712e+00   9.95532e-01   
1.38237e+02   1.00000e+00   4.30103e+00   1.03841e+00   9.95532e-01   
1.43301e+02   1.00000e+00   4.30103e+00   1.03974e+00   9.95533e-01   
1.48551e+02   1.00000e+00   4.30103e+00   1.04111e+00   9.95534e-01   
1.53993e+02   1.00000e+00   4.30103e+00   1.04251e+00   9.95535e-01   
1.59634e+02   1.00000e+00   4.30103e+00   1.04395e+00   9.95535e-01   
1.65482e+02   1.00000e+00   4.30103e+00   1.04544e+00   9.95536e-01   
1.71544e+02   1.00000e+00   4.30103e+00   1.04696e+00   9.95537e-01   
1.77828e+02   1.00000e+00   4.30103e+00   1.04852e+00   9.95538e-01   
1.84342e+02   1.00000e+00   4.30103e+00   1.05012e+00   9.95538e-01   
1.91095e+02   1.00000e+00   4.30103e+00   1.05176e+00   9.95539e-01   
1.98096e+02   1.00000e+00   4.30103e+00   1.05344e+00   9.95540e-01   
2.05353e+02   1.00000e+00   4.30103e+00   1.05517e+00   9.95541e-01   
2.12875e+02   1.00000e+00   4.30103e+00   1.05693e+00   9.95542e-01   
2.20673e+02   1.00000e+00   4.30103e+00   1.05873e+00   9.95543e-01   
2.28757e+02   1.00000e+00   4.30103e+00   1.06058e+00   9.95544e-01   
2.37137e+02   1.00000e+00   4.30103e+00   1.06246e+00   9.95545e-01   
2.45824e+02   1.00000e+00   4.30103e+00   1.06439e+00   9.95546e-01   
2.54830e+02   1.00000e+00   4.30103e+00   1.06635e+00   9.95547e-01   
2.64165e+02   1.00000e+00   4.30103e+00   1.06835e+00   9.95548e-01   
2.73842e+02   1.00000e+00   4.30103e+00   1.07038e+00   9.95550e-01   
2.83874e+02   1.00000e+00   4.30103e+00   1.07245e+00   9.95551e-01   
2.94273e+02   1.00000e+00   4.30103e+00   1.07456e+00   9.95552e-01   
3.05053e+02   1.00000e+00   4.30103e+00   1.07669e+00   9.95553e-01   
3.16228e+02   1.00000e+00   4.30103e+00   1.07886e+00   9.95554e-01   
3.27812e+02   1.00000e+00   4.30103e+00   1.08105e+00   9.95556e-01   
3.39821e+02   1.00000e+00   4.30103e+00   1.08327e+00   9.95557e-01   
3.52269e+02   1.00000e+00   4.30103e+00   1.08551e+00   9.95558e-01   
3.65174e+02   1.00000e+00   4.30103e+00   1.08776e+00   9.95560e-01   
3.78552e+02   1.00000e+00   4.30103e+00   1.09004e+00   9.95561e-01   
3.92419e+02   1.00000e+00   4.30103e+00   1.09232e+00   9.95563e-01   
4.06794e+02   1.00000e+00   4.30103e+00   1.09461e+00   9.95564e-01   
4.21697e+02   1.00000e+00   4.30103e+00   1.09691e+00   9.95566e-01   
4.37144e+02   1.00000e+00   4.30103e+00   1.09921e+00   9.95567e-01   
4.53158e+02   1.00000e+00   4.30103e+00   1.10150e+00   9.95568e-01   
4.69759e+02   1.00000e+00   4.30103e+00   1.10378e+00   9.95570e-01   
4.86968e+02   1.00000e+00   4.30103e+00   1.10604e+00   9.95571e-01   
5.04807e+02   1.00000e+00   4.30103e+00   1.10828e+00   9.95573e-01   
5.23299e+02   1.00000e+00   4.30103e+00   1.11050e+00   9.95574e-01   
5.42469e+02   1.00000e+00   4.30103e+00   1.11269e+00   9.95576e-01   
5.62341e+02   1.00000e+00   4.30103e+00   1.11485e+00   9.95577e-01   
5.82942e+02   1.00000e+00   4.30103e+00   1.11696e+00   9.95579e-01   
6.04296e+02   1.00000e+00   4.30103e+00   1.11903e+00   9.95580e-01   
6.26434e+02   1.00000e+00   4.30103e+00   1.12105e+00   9.95581e-01   
6.49382e+02   1.00000e+00   4.30103e+00   1.12302e+00   9.95583e-01   
6.73170e+02   1.00000e+00   4.30103e+00   1.12493e+00   9.95584e-01   
6.97831e+02   1.00000e+00   4.30103e+00   1.12678e+00   9.95586e-01   
7.23394e+02   1.00000e+00   4.30103e+00   1.12858e+00   9.95587e-01   
7.49894e+02   1.00000e+00   4.30103e+00   1.13031e+00   9.95588e-01   
7.77365e+02   1.00000e+00   4.30103e+00   1.13198e+00   9.95589e-01   
8.05842e+02   1.00000e+00   4.30103e+00   1.13358e+00   9.95590e-01   
8.35363e+02   1.00000e+00   4.30103e+00   1.13512e+00   9.95592e-01   
8.65964e+02   1.00000e+00   4.30103e+00   1.13659e+00   9.95593e-01   
8.97687e+02   1.00000e+00   4.30103e+00   1.13801e+00   9.95594e-01   
9.30572e+02   1.00000e+00   4.30103e+00   1.13936e+00   9.95595e-01   
9.64662e+02   1.00000e+00   4.30103e+00   1.14065e+00   9.95596e-01   
1.00000e+03   1.00000e+00   4.30103e+00   1.14189e+00   9.95597e-01   
1.03663e+03   1.00000e+00   4.30103e+00   1.14307e+00   9.95597e-01   
1.07461e+03   1.00000e+00   4.30103e+00   1.14420e+00   9.95598e-01   
1.11397e+03   1.00000e+00   4.30103e+00   1.14528e+00   9.95599e-01   
1.15478e+03   1.00000e+00   4.30103e+00   1.14632e+00   9.95600e-01   
1.19709e+03   1.00000e+00   4.30103e+00   1.14731e+00   9.95601e-01   
1.24094e+03   1.00000e+00   4.30103e+00   1.14826e+00   9.95601e-01   
1.28640e+03   1.00000e+00   4.30103e+00   1.14918e+00   9.95602e-01   
1.33352e+03   1.00000e+00   4.30103e+00   1.15006e+00   9.95603e-01   
1.38237e+03   1.00000e+00   4.30103e+00   1.15091e+00   9.95603e-01   
1.43301e+03   1.00000e+00   4.30103e+00   1.15173e+00   9.95604e-01   
1.48551e+03   1.00000e+00   4.30103e+00   1.15252e+00   9.95605e-01   
1.53993e+03   1.00000e+00   4.30103e+00   1.15329e+00   9.95605e-01   
1.59634e+03   1.00000e+00   4.30103e+00   1.15405e+00   9.95606e-01   
1.65482e+03   1.00000e+00   4.30103e+00   1.15478e+00   9.95606e-01   
1.71544e+03   1.00000e+00   4.30103e+00   1.15550e+00   9.95607e-01   
1.77828e+03   1.00000e+00   4.30103e+00   1.15620e+00   9.95608e-01   
1.84342e+03   1.00000e+00   4.30103e+00   1.15690e+00   9.95608e-01   
1.91095e+03   1.00000e+00   4.30103e+00   1.15759e+00   9.95609e-01   
1.98096e+03   1.00000e+00   4.30103e+00   1.15827e+00   9.95609e-01   
2.05353e+03   1.00000e+00   4.30103e+00   1.15895e+00   9.95610e-01   
2.12875e+03   1.00000e+00   4.30103e+00   1.15963e+00   9.95610e-01   
2.20673e+03   1.00000e+00   4.30103e+00   1.16032e+00   9.95611e-01   
2.28757e+03   1.00000e+00   4.30103e+00   1.16101e+00   9.95611e-01   
2.37137e+03   1.00000e+00   4.30103e+00   1.16170e+00   9.95612e-01   
2.45824e+03   1.00000e+00   4.30103e+00   1.16241e+00   9.95613e-01   
2.54830e+03   1.00000e+00   4.30103e+00   1.16313e+00   9.95613e-01   
2.64165e+03   1.00000e+00   4.30103e+00   1.16386e+00   9.95614e-01   
2.73842e+03   1.00000e+00   4.30103e+00   1.16461e+00   9.95614e-01   
2.83874e+03   1.00000e+00   4.30103e+00   1.16538e+00   9.95615e-01   
2.94273e+03   1.00000e+00   4.30103e+00   1.16617e+00   9.95616e-01   
3.05053e+03   1.00000e+00   4.30103e+00   1.16698e+00   9.95616e-01   
3.16228e+03   1.00000e+00   4.30103e+00   1.16782e+00   9.95617e-01   
3.27812e+03   1.00000e+00   4.30103e+00   1.16868e+00   9.95618e-01   
3.39821e+03   1.00000e+00   4.30103e+00   1.16957e+00   9.95618e-01   
3.52269e+03   1.00000e+00   4.30103e+00   1.17049e+00   9.95619e-01   
3.65174e+03   1.00000e+00   4.30103e+00   1.17144e+00   9.95620e-01   
3.78552e+03   1.00000e+00   4.30103e+00   1.17242e+00   9.95621e-01   
3.92419e+03   1.00000e+00   4.30103e+00   1.17343e+00   9.95622e-01   
4.06794e+03   1.00000e+00   4.30103e+00   1.17448e+00   9.95623e-01   
4.21697e+03   1.00000e+00   4.30103e+00   1.17556e+00   9.95623e-01   
4.37144e+03   1.00000e+00   4.30103e+00   1.17668e+00   9.95624e-01   
4.53158e+03   1.00000e+00   4.30103e+00   1.17784e+00   9.95625e-01   
4.69759e+03   1.00000e+00   4.30103e+00   1.17903e+00   9.95626e-01   
4.86968e+03   1.00000e+00   4.30103e+00   1.18026e+00   9.95628e-01   
5.04807e+03   1.00000e+00   4.30103e+00   1.18153e+00   9.95629e-01   
5.23299e+03   1.00000e+00   4.30103e+00   1.18284e+00   9.95630e-01   
5.42469e+03   1.00000e+00   4.30103e+00   1.18419e+00   9.95631e-01   
5.62341e+03   1.00000e+00   4.30103e+00   1.18558e+00   9.95632e-01   
5.82942e+03   1.00000e+00   4.30103e+00   1.18701e+00   9.95633e-01   
6.04296e+03   1.00000e+00   4.30103e+00   1.18848e+00   9.95635e-01   
6.26434e+03   1.00000e+00   4.30103e+00   1.18999e+00   9.95636e-01   
6.49382e+03   1.00000e+00   4.30103e+00   1.19153e+00   9.95638e-01   
6.73170e+03   1.00000e+00   4.30103e+00   1.19312e+00   9.95639e-01   
6.97831e+03   1.00000e+00   4.30103e+00   1.19475e+00   9.95640e-01   
7.23394e+03   1.00000e+00   4.30103e+00   1.19643e+00   9.95642e-01   
7.49894e+03   1.00000e+00   4.30103e+00   1.19814e+00   9.95644e-01   
7.77365e+03   1.00000e+00   4.30103e+00   1.19989e+00   9.95645e-01   
8.05842e+03   1.00000e+00   4.30103e+00   1.20168e+00   9.95647e-01   
8.35363e+03   1.00000e+00   4.30103e+00   1.20351e+00   9.95649e-01   
8.65964e+03   1.00000e+00   4.30103e+00   1.20538e+00   9.95650e-01   
8.97687e+03   1.00000e+00   4.30103e+00   1.20729e+00   9.95652e-01   
9.30572e+03   1.00000e+00   4.30103e+00   1.20924e+00   9.95654e-01   
9.64662e+03   1.00000e+00   4.30103e+00   1.21122e+00   9.95656e-01   
1.00000e+04   1.00000e+00   4.30103e+00   1.21324e+00   9.95658e-01   
1.03663e+04   1.00000e+00   4.30103e+00   1.21529e+00   9.95660e-01   
1.07461e+04   1.00000e+00   4.30103e+00   1.21738e+00   9.95662e-01   
1.11397e+04   1.00000e+00   4.30103e+00   1.21950e+00   9.95664e-01   
1.15478e+04   1.00000e+00   4.30103e+00   1.22165e+00   9.95666e-01   
1.19709e+04   1.00000e+00   4.30103e+00   1.22383e+00   9.95668e-01   
1.24094e+04   1.00000e+00   4.30103e+00   1.22603e+00   9.95671e-01   
1.28640e+04   1.00000e+00   4.30103e+00   1.22826e+00   9.95673e-01   
1.33352e+04   1.00000e+00   4.30103e+00   1.23050e+00   9.95675e-01   
1.38237e+04   1.00000e+00   4.30103e+00   1.23277e+00   9.95678e-01   
1.43301e+04   1.00000e+00   4.30103e+00   1.23505e+00   9.95680e-01   
1.48551e+04   1.00000e+00   4.30103e+00   1.23734e+00   9.95683e-01   
1.53993e+04   1.00000e+00   4.30103e+00   1.23963e+00   9.95685e-01   
1.59634e+04   1.00000e+00   4.30103e+00   1.24193e+00   9.95688e-01   
1.65482e+04   1.00000e+00   4.30103e+00   1.24422e+00   9.95690e-01   
1.71544e+04   1.00000e+00   4.30103e+00   1.24650e+00   9.95693e-01   
1.77828e+04   1.00000e+00   4.30103e+00   1.24877e+00   9.95695e-01   
1.84342e+04   1.00000e+00   4.30103e+00   1.25102e+00   9.95698e-01   
1.91095e+04   1.00000e+00   4.30103e+00   1.25325e+00   9.95700e-01   
1.98096e+04   1.00000e+00   4.30103e+00   1.25543e+00   9.95703e-01   
2.05353e+04   1.00000e+00   4.30103e+00   1.25758e+00   9.95705e-01   
2.12875e+04   1.00000e+00   4.30103e+00   1.25967e+00   9.95707e-01   
2.20673e+04   1.00000e+00   4.30103e+00   1.26170e+00   9.95710e-01   
2.28757e+04   1.00000e+00   4.30103e+00   1.26367e+00   9.95712e-01   
2.37137e+04   1.00000e+00   4.30103e+00   1.26557e+00   9.95714e-01   
2.45824e+04   1.00000e+00   4.30103e+00   1.26738e+00   9.95716e-01   
2.54830e+04   1.00000e+00   4.30103e+00   1.26910e+00   9.95718e-01   
2.64165e+04   1.00000e+00   4.30103e+00   1.27072e+00   9.95720e-01   
2.73842e+04   1.00000e+00   4.30103e+00   1.27223e+00   9.95722e-01   
2.83874e+04   1.00000e+00   4.30103e+00   1.27360e+00   9.95724e-01   
2.94273e+04   1.00000e+00   4.30103e+00   1.27484e+00   9.95725e-01   
3.05053e+04   1.00000e+00   4.30103e+00   1.27593e+00   9.95727e-01   
3.16228e+04   1.00000e+00   4.30103e+00   1.27684e+00   9.95728e-01   
3.27812e+04   1.00000e+00   4.30103e+00   1.27754e+00   9.95729e-01   
3.39821e+04   1.00000e+00   4.30103e+00   1.27800e+00   9.95729e-01   
3.52269e+04   1.00000e+00   4.30103e+00   1.27815e+00   9.95729e-01   
3.65174e+04   1.00000e+00   4.30103e+00   1.27792e+00   9.95729e-01   
3.78552e+04   1.00000e+00   4.30103e+00   1.27719e+00   9.95728e-01   
3.92419e+04   1.00000e+00   4.30103e+00   1.27588e+00   9.95727e-01   
4.06794e+04   1.00000e+00   4.30103e+00   1.27397e+00   9.95724e-01   
4.21697e+04   1.00000e+00   4.30103e+00   1.27160e+00   9.95721e-01   
4.37144e+04   1.00000e+00   4.30103e+00   1.26900e+00   9.95718e-01   
4.53158e+04   1.00000e+00   4.30103e+00   1.26637e+00   9.95715e-01   
4.69759e+04   1.00000e+00   4.30103e+00   1.26382e+00   9.95712e-01   
4.86968e+04   1.00000e+00   4.30103e+00   1.26139e+00   9.95709e-01   
5.04807e+04   1.00000e+00   4.30103e+00   1.25907e+00   9.95707e-01   
5.23299e+04   1.00000e+00   4.30103e+00   1.25688e+00   9.95704e-01   
5.42469e+04   1.00000e+00   4.30103e+00   1.25480e+00   9.95702e-01   
5.62341e+04   1.00000e+00   4.30103e+00   1.25283e+00   9.95700e-01   
5.82942e+04   1.00000e+00   4.30103e+00   1.25097e+00   9.95697e-01   
6.04296e+04   1.00000e+00   4.30103e+00   1.24921e+00   9.95695e-01   
6.26434e+04   1.00000e+00   4.30103e+00   1.24754e+00   9.95694e-01   
6.49382e+04   1.00000e+00   4.30103e+00   1.24596e+00   9.95692e-01   
6.73170e+04   1.00000e+00   4.30103e+00   1.24447e+00   9.95690e-01   
6.97831e+04   1.00000e+00   4.30103e+00   1.24307e+00   9.95689e-01   
7.23394e+04   1.00000e+00   4.30103e+00   1.24175e+00   9.95687e-01   
7.49894e+04   1.00000e+00   4.30103e+00   1.24051e+00   9.95686e-01   
7.77365e+04   1.00000e+00   4.30103e+00   1.23935e+00   9.95685e-01   
8.05842e+04   1.00000e+00   4.30103e+00   1.23826e+00   9.95683e-01   
8.35363e+04   1.00000e+00   4.30103e+00   1.23725e+00   9.95682e-01   
8.65964e+04   1.00000e+00   4.30103e+00   1.23632e+00   9.95681e-01   
8.97687e+04   1.00000e+00   4.30103e+00   1.23546e+00   9.95680e-01   
9.30572e+04   1.00000e+00   4.30103e+00   1.23467e+00   9.95680e-01   
9.64662e+04   1.00000e+00   4.30103e+00   1.23395e+00   9.95679e-01   
1.00000e+05   1.00000e+00   4.30103e+00   1.23329e+00   9.95678e-01   
1.03663e+05   1.00000e+00   4.30103e+00   1.23271e+00   9.95678e-01   
1.07461e+05   1.00000e+00   4.30103e+00   1.23219e+00   9.95677e-01   
1.11397e+05   1.00000e+00   4.30103e+00   1.23174e+00   9.95677e-01   
1.15478e+05   1.00000e+00   4.30103e+00   1.23135e+00   9.95676e-01   
1.19709e+05   1.00000e+00   4.30103e+00   1.23102e+00   9.95676e-01   
1.24094e+05   1.00000e+00   4.30103e+00   1.23075e+00   9.95675e-01   
1.28640e+05   1.00000e+00   4.30103e+00   1.23055e+00   9.95675e-01   
1.33352e+05   1.00000e+00   4.30103e+00   1.23039e+00   9.95675e-01   
1.38237e+05   1.00000e+00   4.30103e+00   1.23029e+00   9.95675e-01   
1.43301e+05   1.00000e+00   4.30103e+00   1.23024e+00   9.95675e-01   
1.48551e+05   1.00000e+00   4.30103e+00   1.23025e+00   9.95675e-01   
1.53993e+05   1.00000e+00   4.30103e+00   1.23029e+00   9.95675e-01   
1.59634e+05   1.00000e+00   4.30103e+00   1.23039e+00   9.95675e-01   
1.65482e+05   1.00000e+00   4.30103e+00   1.23053e+00   9.95675e-01   
1.71544e+05   1.00000e+00   4.30103e+00   1.23070e+00   9.95675e-01   
1.77828e+05   1.00000e+00   4.30103e+00   1.23092e+00   9.95676e-01   
1.84342e+05   1.00000e+00   4.30103e+00   1.23117e+00   9.95676e-01   
